trip_id,passenger_name,age,city,transport_mode,distance_km,fare,trip_start,trip_end,rating,weather_condition,payment_method
TRP10241,,18,Hyderabad,metro,,error,invalid_date,,five,Cloudy,UPI
TRP10242,ANNA PATTON,41,Kolkata,Taxi,,₹36.5,2025-05-22 07:37:45,2025-05-22 08:13:45,6,Cloudy,cash 
TRP10243,Sherry Hoffman,N/A,Chennai,train,unknown,,2025-10-07 02:39:12,2025-10-07 03:33:12,-1,sunny,Cash
TRP10244,,57,Mumbai,Bike,unknown,,26/07/2025 08:48 AM,,3.6,Fog,cash 
TRP10245,James Burke,N/A,delhi,BUS ,unknown,,10/12/2025 09:07 PM,2025-12-10 23:01:29,five,,
TRP10246, Jennifer Nelson ,N/A,Bangalore,Walk,,1166.66,,2026-03-27 22:58:20,five,Cloudy,UPI
TRP10247,Dawn,62,Mumbai,Metro,31.9,1158.42,12-03-2025 21:46,,-1,storm,
TRP10248,STEPHEN STONE,twenty five,,Bike,7.56,₹763.21,01/05/2026 09:42 AM,,five,Rainy,cash 
TRP10249,,twenty five,delhi,Walk,unknown,113.03,27/08/2025 05:24 AM,,,storm,wallet
TRP10250, Victor Bennett ,72,Hyderabad,Bus,,₹409.71,invalid_date,06-02-2026 11:24,3.4,Cloudy,Card
TRP10251, Rachel Pugh ,30,Pune,Walk,17.9,₹29.76,12/06/2025 07:53 AM,2025-06-12 09:50:21,,Rainy,UPI
TRP10252,JOHN MARTIN,39,Mumbai,Auto,21.32,₹728.65,07/11/2025 02:02 AM,,4.3,Rainy,Cash
TRP10253,TIMOTHY MARTIN,twenty five,Bangalore,metro,2.92,error,,,,Sunny,UPI
TRP10254, Katherine Berry ,,Bangalore,Auto,unknown,₹775.99,08-18-2025 21:33,19-08-2025 00:33,3.4,Rainy,wallet
TRP10255, Eduardo Waters ,24,Chennai,metro,25.7,₹916.16,,,-1,Cloudy,Cash
TRP10256,Glenn Barry,twenty five,,metro,45.0,792.63,invalid_date,2025-07-16 16:57:14,6,sunny,wallet
TRP10257,Javier,67,Mumbai,train,unknown,error,12/06/2025 05:51 PM,2025-06-12 19:01:14,3.8,Cloudy,cash 
TRP10258,Aaron Kim,,Chennai,Walk,6.2,error,07-15-2025 17:36,,6,sunny,UPI
TRP10259, Michele Hill ,66,delhi,Taxi,,error,2025-08-19 19:58:22,,five,Sunny,UPI
TRP10260,,N/A, Mumbai ,Metro,8.88,error,invalid_date,2025-06-26 09:10:36,five,Fog,Cash
TRP10261,,,Pune,metro,15.04,error,2025-12-21 02:22:48,2025-12-21 04:19:48,-1,Fog,UPI
TRP10262,Linda Gardner,54, Mumbai ,Auto,,₹20.43,05-04-2026 09:07,04-05-2026 09:34,6,storm,cash 
TRP10263,AMANDA ROACH,49,Mumbai,metro,,₹1226.96,18/10/2025 03:56 AM,18-10-2025 06:36,-1,Sunny,Card
TRP10264,JULIA TAYLOR,42, Mumbai ,Bus,25.66,,invalid_date,,five,sunny,Card
TRP10265, Kimberly Wolf ,45,Delhi,BUS ,unknown,,05-11-2025 21:33,,,Rainy,Card
TRP10266,Daniel Long,N/A,Mumbai,metro,,₹869.09,20/03/2026 10:18 PM,21-03-2026 01:17,five,,UPI
TRP10267,Jonathan,twenty five,Chennai,Walk,8.64,1020.2,2025-10-20 12:30:06,20-10-2025 14:53,,storm,cash 
TRP10268,Jessica,27,Kolkata,train,11.88,798.09,03-02-2026 18:34,02-03-2026 20:47,five,storm,Cash
TRP10269,,45,Delhi,Auto,,,04-12-2026 17:00,12-04-2026 18:05,,Fog,UPI
TRP10270, Michael Smith ,,Hyderabad,Walk,unknown,₹1469.32,01-24-2026 14:51,2026-01-24 15:21:44,6,Rainy,UPI
TRP10271,ANDREW JORDAN,46,Bangalore,train,,1182.29,2026-01-22 17:53:03,,five,sunny,Card
TRP10272, Tyler Robinson ,69,delhi,Walk,,,,2026-01-25 09:57:34,-1,Rainy,Card
TRP10273,Sierra,59,delhi,BUS ,,₹1435.76,08-04-2025 15:00,04-08-2025 17:48,-1,storm,Cash
TRP10274,Chelsea Ward,twenty five,Hyderabad,Walk,35.8,,,27-08-2025 11:44,five,sunny,Cash
TRP10275,RICHARD HARRISON,N/A,Mumbai,Auto,9.18,1406.45,invalid_date,,4.1,Sunny,Card
TRP10276,,,Kolkata,Auto,unknown,214.29,12-01-2025 17:53,01-12-2025 18:06,6,sunny,cash 
TRP10277,Justin,twenty five, Mumbai ,Taxi,23.4,,invalid_date,,1.9,storm,Card
TRP10278,Diana,twenty five,Kolkata,Metro,unknown,528.95,invalid_date,09-07-2025 09:50,6,sunny,Card
TRP10279,,30, Mumbai ,Walk,44.2,error,31/12/2025 05:58 AM,31-12-2025 07:39,five,Cloudy,cash 
TRP10280,Anthony,57,Kolkata,train,unknown,error,,27-03-2026 10:57,1.8,Rainy,Cash
TRP10281,,17,Kolkata,Bike,7.13,error,11-09-2025 09:04,09-11-2025 10:04,6,Fog,wallet
TRP10282,Sandra Brown,twenty five,Delhi,Bike,4.5,,2025-12-13 08:05:20,2025-12-13 09:47:20,five,storm,wallet
TRP10283,CASSANDRA VALENTINE,twenty five,delhi,Bus,49.1,,2026-01-23 17:18:04,,-1,Sunny,Card
TRP10284, Ronnie Robinson ,twenty five,Hyderabad,Metro,43.32,369.23,09-09-2025 06:41,,five,Sunny,Cash
TRP10285,,,,Taxi,unknown,,2025-12-11 00:31:03,2025-12-11 03:16:03,five,,cash 
TRP10286,Elizabeth Cooper,twenty five,Hyderabad,metro,38.1,error,18/12/2025 08:05 PM,18-12-2025 21:41,6,,wallet
TRP10287,,,Chennai,Taxi,16.9,₹1250.4,,2025-07-29 20:30:36,,Cloudy,Card
TRP10288, Jacob Gonzales MD ,65,Pune,Taxi,,1168.5,,01-01-2026 23:52,6,sunny,cash 
TRP10289,PETER WALKER,N/A,Pune,Walk,6.41,₹1407.94,13/07/2025 07:58 PM,2025-07-13 20:11:09,2.9,Sunny,cash 
TRP10290, Jodi Johnson ,47,,Bike,3.41,error,invalid_date,,-1,,wallet
TRP10291,Marcia,66,,Bike,,135.34,13/07/2025 07:58 AM,,five,Cloudy,
TRP10292,STEVEN STONE,twenty five, Mumbai ,metro,,error,26/06/2025 10:52 AM,2025-06-26 11:23:24,-1,Fog,
TRP10293,RYAN SUTTON,,Hyderabad,Walk,,,23/08/2025 10:20 AM,,6,sunny,cash 
TRP10294,Jeffery,,Pune,Metro,36.59,,01-22-2026 04:39,2026-01-22 04:45:30,,Sunny,
TRP10295,Selena,51, Mumbai ,Taxi,unknown,₹563.28,05-15-2025 00:37,15-05-2025 01:41,6,Cloudy,UPI
TRP10296,Michael Johnson,,Bangalore,BUS ,41.46,error,2026-01-24 07:25:08,24-01-2026 07:50,6,storm,Cash
TRP10297,STEPHEN MCGRATH,57,Delhi,train,,₹241.38,2025-10-03 23:12:15,,6,storm,cash 
TRP10298,,twenty five,Pune,Bike,,142.17,invalid_date,09-08-2025 15:34,-1,storm,
TRP10299,AMANDA LEE,, Mumbai ,Auto,unknown,₹1495.68,2025-12-30 20:15:58,30-12-2025 21:22,,,cash 
TRP10300,Kimberly Medina,,Pune,Walk,18.07,,invalid_date,,1.6,sunny,UPI
TRP10301,BARBARA HENDERSON,twenty five,Mumbai,Bus,unknown,1305.75,2025-12-15 14:37:33,15-12-2025 16:09,2.8,Fog,UPI
TRP10302,,29, Mumbai ,Bike,unknown,error,,2025-05-18 19:23:06,2.0,Fog,UPI
TRP10303,,,Delhi,Bus,,error,invalid_date,,4.9,Fog,wallet
TRP10304,,twenty five,Chennai,metro,48.37,,invalid_date,05-12-2025 02:13,4.0,Fog,
TRP10305,Charles,N/A,Chennai,metro,,1320.44,07-27-2025 17:47,2025-07-27 20:14:02,6,,UPI
TRP10306,Michael Frederick,40,,Auto,29.1,,,2026-02-10 13:23:15,five,Cloudy,cash 
TRP10307,VERONICA DRAKE,N/A, Mumbai ,Taxi,unknown,₹855.97,2025-12-02 16:16:41,,3.1,Rainy,Card
TRP10308,DONNA PRATT,N/A,Pune,train,,₹298.14,2026-03-09 07:31:52,,-1,Cloudy,cash 
TRP10309,JULIE PEREZ,twenty five,Delhi,Walk,unknown,,invalid_date,26-04-2026 07:08,five,Rainy,UPI
TRP10310,Steven Smith,42,Kolkata,train,unknown,error,invalid_date,,6,Rainy,wallet
TRP10311, Katherine Patterson ,18,Pune,Walk,20.31,790.56,,,2.6,Cloudy,wallet
TRP10312,,64,Chennai,Bike,,702.79,15/10/2025 09:53 AM,15-10-2025 12:10,6,Sunny,
TRP10313,,27, Mumbai ,Taxi,20.26,₹893.67,2026-05-04 20:35:30,04-05-2026 22:36,five,,
TRP10314,Michael Myers,,Hyderabad,Bus,unknown,₹583.3,,,five,sunny,UPI
TRP10315,KARI FRENCH,65,Pune,Bike,38.7,₹287.43,2026-02-03 14:10:42,,4.1,storm,wallet
TRP10316, Rita Evans ,50,,BUS ,29.9,691.53,,07-06-2025 08:42,-1,sunny,UPI
TRP10317,Dawn Lang,27,Hyderabad,Metro,,510.04,09/08/2025 12:18 AM,2025-08-09 02:09:57,-1,,
TRP10318,,66,Bangalore,BUS ,37.72,,2026-02-01 04:35:54,01-02-2026 06:17,4.4,Fog,wallet
TRP10319,WESLEY GORDON,N/A,Hyderabad,metro,unknown,925.84,,,-1,sunny,Card
TRP10320,Russell,52,Hyderabad,Taxi,25.3,₹286.26,08/06/2025 10:02 AM,2025-06-08 11:21:18,6,,Cash
TRP10321,ZACHARY MARTIN,,Pune,Metro,unknown,,2025-11-21 14:05:51,21-11-2025 15:15,-1,Fog,Cash
TRP10322,Emily Gutierrez,N/A,Pune,Metro,,error,23/08/2025 06:38 AM,23-08-2025 06:52,6,sunny,cash 
TRP10323,Jodi,,Delhi,metro,,,2025-10-03 12:24:33,2025-10-03 13:59:33,2.1,Fog,wallet
TRP10324,,26,,train,,1063.79,invalid_date,2025-10-13 02:13:39,five,Fog,wallet
TRP10325,Melissa,N/A,Bangalore,Bus,unknown,1371.76,,2026-04-12 09:07:48,6,,cash 
TRP10326,Julia,twenty five,Mumbai,metro,34.16,699.87,10-08-2025 16:28,2025-10-08 16:34:08,-1,sunny,Cash
TRP10327,Samantha,45,Mumbai,metro,38.54,₹481.97,21/12/2025 11:53 PM,2025-12-22 01:20:58,-1,Fog,wallet
TRP10328,Stephanie Robles,twenty five,Kolkata,Bus,1.75,,22/10/2025 12:45 PM,,-1,Rainy,UPI
TRP10329,Casey Davis,N/A, Mumbai ,BUS ,3.49,error,06/03/2026 07:49 PM,,-1,,
TRP10330, Alex Blackburn ,N/A,Hyderabad,Auto,35.93,error,24/03/2026 04:30 AM,2026-03-24 07:00:17,6,Sunny,wallet
TRP10331,David,,delhi,Auto,,,invalid_date,03-08-2025 08:12,6,Sunny,Card
TRP10332, Charles Harrington ,twenty five,Kolkata,Walk,30.62,620.42,,,,Cloudy,wallet
TRP10333, Kenneth Patterson PhD ,twenty five,,Auto,48.7,error,,06-03-2026 06:32,five,Rainy,
TRP10334,Dr. Jamie Rogers,75,delhi,Bus,30.02,error,,2025-07-05 07:09:54,-1,sunny,wallet
TRP10335,Matthew,47,Mumbai,Auto,41.03,error,01-25-2026 22:12,26-01-2026 00:33,6,Rainy,UPI
TRP10336,Timothy,N/A,Pune,Walk,29.6,1274.5,,2025-07-01 22:35:14,-1,sunny,Card
TRP10337,Diana Henson,71,Chennai,train,,error,25/03/2026 02:55 PM,,five,Rainy,cash 
TRP10338, Travis Larsen ,N/A,Pune,Taxi,unknown,218.73,invalid_date,,five,Sunny,UPI
TRP10339, Michelle Matthews ,45,Pune,Taxi,21.8,error,2026-04-03 13:14:49,,five,,cash 
TRP10340,William,75,,Walk,2.9,error,10/11/2025 05:15 AM,,,storm,cash 
TRP10341,Christian Carter,72,Mumbai,Auto,24.15,,2025-09-20 16:17:12,20-09-2025 18:58,3.1,storm,wallet
TRP10342,,46,Hyderabad,train,,,09-14-2025 01:32,2025-09-14 04:01:00,-1,Rainy,cash 
TRP10343,Alexa Valdez,34,Delhi,Bike,24.75,₹431.22,09-20-2025 16:54,20-09-2025 19:36,4.4,,Cash
TRP10344,,74,Bangalore,BUS ,unknown,737.68,2026-01-23 23:23:23,2026-01-24 00:55:23,five,sunny,wallet
TRP10345, Amanda Castillo ,twenty five,delhi,Taxi,,100.4,16/08/2025 06:00 AM,16-08-2025 06:18,,storm,
TRP10346,,,delhi,Bike,8.11,error,12-04-2025 20:00,,3.7,Sunny,cash 
TRP10347,Karen,43,Kolkata,Walk,,₹598.91,,2025-07-09 02:34:06,five,Fog,cash 
TRP10348,Julie Wagner,59,Delhi,train,6.1,,2025-11-14 06:56:30,2025-11-14 07:50:30,3.5,Cloudy,
TRP10349,TRACY GRAHAM,54,Mumbai,Bus,unknown,,invalid_date,,6,Fog,wallet
TRP10350,Julian,32,Kolkata,Metro,19.76,₹1222.95,2025-05-31 09:15:42,31-05-2025 11:12,five,Cloudy,wallet
TRP10351,DANIELLE RIVAS,57,Bangalore,metro,38.67,1370.66,2026-02-20 23:47:36,2026-02-21 00:00:36,,sunny,wallet
TRP10352,Dennis Bender,twenty five,Delhi,Metro,,error,invalid_date,05-05-2026 05:45,4.4,Cloudy,UPI
TRP10353,Lori Johnson,,Mumbai,metro,,612.91,,17-10-2025 03:05,6,sunny,Card
TRP10354,MARIO GRAY,27,Pune,Auto,15.64,953.31,invalid_date,,1.8,Rainy,Cash
TRP10355,,,Mumbai,metro,25.5,,04-03-2026 03:40,,1.2,Rainy,
TRP10356,,59,Bangalore,Auto,unknown,743.56,28/02/2026 03:49 PM,2026-02-28 16:56:41,1.7,Fog,Cash
TRP10357, David Davidson ,26,Mumbai,Bus,unknown,,invalid_date,21-05-2025 21:20,-1,Cloudy,UPI
TRP10358,Nicole,twenty five,Delhi,Taxi,unknown,,12/03/2026 06:59 AM,12-03-2026 09:25,-1,Sunny,UPI
TRP10359,Samantha Delgado,70,Pune,Taxi,1.77,,invalid_date,,five,,Card
TRP10360,,twenty five,Bangalore,Metro,30.22,,2026-02-09 00:14:38,,1.9,Cloudy,Cash
TRP10361,,71, Mumbai ,Auto,unknown,₹306.7,invalid_date,06-11-2025 17:43,1.7,Sunny,
TRP10362,Daniel,,Kolkata,Walk,44.6,₹1115.82,2025-06-29 17:57:08,29-06-2025 18:42,3.1,Rainy,
TRP10363, Leonard Thompson ,N/A,Pune,Auto,unknown,1172.88,invalid_date,2025-09-29 13:12:00,five,Sunny,wallet
TRP10364,,,Bangalore,Auto,23.3,₹697.46,01-07-2026 21:34,08-01-2026 00:20,five,Sunny,
TRP10365,,twenty five,Mumbai,BUS ,,₹456.84,,2025-12-18 11:49:03,-1,sunny,UPI
TRP10366,Jeffrey Wiggins,70,delhi,Auto,,₹653.6,07-08-2025 04:44,08-07-2025 05:52,-1,Rainy,cash 
TRP10367,Lance Porter,42,delhi,metro,27.0,1218.38,invalid_date,2025-11-14 22:27:42,1.3,,
TRP10368, Susan Johnson ,N/A,Kolkata,Auto,5.4,error,,2025-06-30 07:26:43,6,sunny,UPI
TRP10369, Luke James ,N/A,delhi,Metro,,,,,4.2,Cloudy,Card
TRP10370,William Chapman,N/A,Delhi,Bus,19.76,561.05,12/05/2025 11:44 PM,2025-05-13 02:12:57,five,Cloudy,Cash
TRP10371, Teresa James ,64,Chennai,Auto,45.0,,invalid_date,,3.1,storm,
TRP10372,,68,Kolkata,BUS ,31.43,298.76,invalid_date,2025-06-18 22:50:01,2.2,Sunny,UPI
TRP10373,Michael,twenty five,delhi,Taxi,43.87,₹1454.97,06-02-2025 22:58,03-06-2025 01:04,2.8,Fog,UPI
TRP10374,Jody Wilson,twenty five, Mumbai ,Walk,,error,08-14-2025 01:34,,,Rainy,Card
TRP10375,KEVIN UNDERWOOD,N/A,Delhi,Taxi,unknown,,27/04/2026 03:51 AM,,five,Rainy,UPI
TRP10376,Melissa Liu,36,Bangalore,BUS ,13.76,₹1467.47,invalid_date,,-1,Fog,Cash
TRP10377,Oscar Bates,,Bangalore,BUS ,,,01/11/2025 03:12 PM,,6,Fog,
TRP10378,Deborah Tran,62,Bangalore,metro,unknown,680.04,27/07/2025 05:47 PM,,,Rainy,Cash
TRP10379,Ryan Gordon,,Mumbai,metro,20.33,₹554.38,03-25-2026 10:55,25-03-2026 12:49,,Fog,Card
TRP10380,Gilbert,71,Mumbai,Auto,22.8,error,24/03/2026 02:37 PM,,five,Rainy,Card
TRP10381, Brittany Frey ,N/A,Mumbai,train,,₹842.6,07/07/2025 02:23 AM,07-07-2025 03:19,6,Sunny,Card
TRP10382,,47,delhi,Auto,,error,06-05-2025 06:00,05-06-2025 06:36,five,Sunny,Cash
TRP10383,Nathan,20,Hyderabad,BUS ,43.5,,,2025-05-21 21:00:25,five,Cloudy,Cash
TRP10384,MICHAEL BROWN,twenty five,Hyderabad,Taxi,,92.1,02/03/2026 09:21 PM,,1.7,Cloudy,UPI
TRP10385,,N/A,Kolkata,Bike,34.59,₹540.41,28/03/2026 10:12 PM,,6,storm,Card
TRP10386,JESUS RIOS,twenty five, Mumbai ,Auto,41.75,637.67,2026-02-25 17:41:10,25-02-2026 18:19,,Rainy,wallet
TRP10387,,N/A,Bangalore,Bike,unknown,₹1047.48,26/04/2026 01:07 AM,2026-04-26 02:30:05,1.5,storm,
TRP10388,Lydia Murray,,Pune,Metro,10.62,714.24,06-27-2025 16:06,,1.0,sunny,Cash
TRP10389,,twenty five,Bangalore,Walk,,₹534.8,,2026-02-19 02:30:37,3.0,Sunny,cash 
TRP10390,Marvin Allen,twenty five,Kolkata,Taxi,45.18,error,,2026-03-07 20:03:39,2.8,Rainy,Card
TRP10391, Amy Yang ,29,Chennai,train,6.53,error,08-10-2025 04:41,,3.9,Fog,wallet
TRP10392,Ronnie Daniels,,,Bike,unknown,error,2026-01-12 11:36:37,12-01-2026 12:29,,Rainy,Cash
TRP10393, Jason Morris ,,delhi,metro,unknown,604.32,2026-04-20 20:08:57,20-04-2026 20:56,,Rainy,cash 
TRP10394, Dylan Faulkner ,,delhi,Bike,,error,invalid_date,,6,storm,cash 
TRP10395,Robert,,Mumbai,Bus,unknown,63.99,2026-03-18 17:55:43,2026-03-18 20:07:43,,Rainy,Card
TRP10396,,55, Mumbai ,BUS ,10.9,,,2026-03-30 00:45:30,4.8,storm,Cash
TRP10397, Katrina Patel ,,delhi,BUS ,,error,04-01-2026 04:44,,2.6,Cloudy,
TRP10398, Andrew Mack ,51,,BUS ,24.32,error,08-06-2025 14:58,06-08-2025 17:40,2.3,Cloudy,Cash
TRP10399,TYLER MEZA,N/A,,Metro,31.6,,04-01-2026 12:51,2026-04-01 14:41:32,five,Rainy,
TRP10400,Tiffany,53,Kolkata,Bus,,error,,11-07-2025 03:57,6,Cloudy,Cash
TRP10401,James,,Hyderabad,Bus,unknown,,,21-01-2026 18:07,6,Rainy,wallet
TRP10402,Andrew Bush,70,Chennai,Bike,15.6,1210.81,2025-06-23 21:31:34,,2.3,Cloudy,cash 
TRP10403, Christina Davis ,N/A,Mumbai,Bike,,error,,2025-09-15 13:02:10,-1,sunny,UPI
TRP10404,,,Kolkata,metro,42.8,1403.26,04/06/2025 04:09 PM,04-06-2025 18:27,five,Rainy,
TRP10405,Robert,,Hyderabad,Bus,,,,2026-04-05 05:10:50,2.6,Rainy,UPI
TRP10406,Tonya Taylor,N/A,delhi,BUS ,28.43,318.95,01-23-2026 10:35,,3.2,,wallet
TRP10407,Kathleen Warren,19,Hyderabad,Bike,45.1,1347.22,04/12/2025 11:50 PM,2025-12-05 01:36:21,-1,Sunny,cash 
TRP10408,,75,Kolkata,BUS ,44.34,error,invalid_date,2026-03-08 14:48:45,five,Rainy,Card
TRP10409, Benjamin Smith ,32,Delhi,BUS ,27.14,₹647.2,14/08/2025 04:42 AM,14-08-2025 05:58,,sunny,Card
TRP10410,Jared Harris DVM,73,Delhi,Metro,unknown,,2025-11-13 19:01:58,,6,storm,Cash
TRP10411, Benjamin Vazquez ,N/A,Kolkata,Bus,,error,06-29-2025 16:13,,2.6,Fog,Cash
TRP10412, Michael Winters ,,Hyderabad,train,unknown,,,,,storm,
TRP10413,Warren Gray,twenty five,delhi,Taxi,,₹141.7,,,five,sunny,cash 
TRP10414, Todd Scott ,,delhi,Taxi,,error,20/08/2025 01:49 AM,20-08-2025 03:28,-1,Rainy,Cash
TRP10415,Bradley Davis,51,Chennai,Bus,unknown,,2025-06-10 13:07:29,10-06-2025 13:50,-1,Sunny,Cash
TRP10416,,,delhi,Bus,,₹751.37,12/09/2025 06:19 PM,,,,
TRP10417,DAVID RODRIGUEZ,,Bangalore,Metro,13.8,error,2025-06-05 09:58:34,05-06-2025 10:24,,,wallet
TRP10418,HELEN FARMER,,,Bike,4.58,,,,4.0,Sunny,Card
TRP10419,,N/A,Pune,Walk,7.48,error,invalid_date,2026-01-25 19:45:31,-1,storm,UPI
TRP10420,John,23,Bangalore,BUS ,,,02-24-2026 03:02,,five,Fog,
TRP10421, Eileen Carter ,25,delhi,Metro,unknown,error,2026-03-12 19:25:16,12-03-2026 21:21,,,cash 
TRP10422, Jason Clark ,45,Bangalore,Bus,,,,2026-03-04 15:47:26,3.3,Cloudy,cash 
TRP10423,JOHN RHODES,42,Chennai,BUS ,34.17,440.74,04-16-2026 07:16,,4.7,sunny,Card
TRP10424,STEPHANIE AYERS,,delhi,BUS ,31.79,error,,2026-03-14 18:35:26,1.8,sunny,
TRP10425,William,36,Mumbai,metro,19.7,error,2026-03-31 05:49:24,2026-03-31 06:16:24,6,Fog,
TRP10426,JANET EWING,,Pune,Bike,,₹1251.44,invalid_date,18-08-2025 22:38,-1,Cloudy,wallet
TRP10427,Rebecca Brown,N/A,,Taxi,22.27,₹1460.44,14/12/2025 10:37 PM,15-12-2025 01:27,-1,Sunny,Card
TRP10428, Stephanie Chang ,,Kolkata,Taxi,,,2025-09-02 10:58:28,,1.3,Cloudy,Cash
TRP10429,,43,delhi,Bike,18.42,₹999.14,invalid_date,2025-07-02 14:47:52,,Fog,cash 
TRP10430, Michelle French ,,,Bike,unknown,,2025-07-13 22:49:54,14-07-2025 01:46,3.1,storm,Cash
TRP10431,Isabella Roberts,,delhi,train,48.3,,invalid_date,11-01-2026 21:14,five,Sunny,UPI
TRP10432,David Mcpherson,twenty five,Delhi,Auto,unknown,₹946.57,05-08-2026 21:05,08-05-2026 21:32,6,Sunny,Cash
TRP10433,ERIK ARNOLD,,delhi,BUS ,unknown,error,11-26-2025 08:00,2025-11-26 08:18:33,6,storm,wallet
TRP10434,,62,Kolkata,Metro,24.8,363.22,,11-12-2025 08:01,,,wallet
TRP10435, Susan Shaw ,47,Hyderabad,BUS ,,error,,2025-09-04 22:19:07,,Cloudy,
TRP10436, Michael Sutton ,N/A,Pune,train,,₹1203.64,13/09/2025 05:16 PM,13-09-2025 20:00,3.8,,wallet
TRP10437,ANGELA ADAMS,twenty five,,BUS ,21.4,469.4,09-30-2025 20:07,30-09-2025 20:16,five,Rainy,cash 
TRP10438,Jeffrey Herrera,N/A,Pune,Bus,unknown,,,29-10-2025 19:32,-1,Cloudy,
TRP10439,Elizabeth Brooks,,delhi,Bus,48.76,1238.94,2025-08-28 11:53:38,2025-08-28 12:40:38,five,,Card
TRP10440, Mackenzie Tran ,,Mumbai,Taxi,unknown,error,15/11/2025 10:36 AM,15-11-2025 10:42,-1,Rainy,Cash
TRP10441,Alyssa,,Hyderabad,Auto,37.9,error,invalid_date,12-03-2026 23:56,-1,sunny,
TRP10442,Charles,twenty five,Delhi,metro,,error,invalid_date,2025-09-26 13:44:52,five,Cloudy,Cash
TRP10443,,, Mumbai ,Bike,,₹434.08,invalid_date,,-1,Cloudy,cash 
TRP10444, Mark Davidson ,,Chennai,Bike,27.3,₹1115.28,,24-05-2025 05:17,-1,Cloudy,Card
TRP10445,,twenty five,Delhi,Metro,,error,2026-02-16 02:15:27,,,Fog,
TRP10446,,38,Mumbai,BUS ,37.1,₹369.42,04-26-2026 13:51,26-04-2026 15:25,-1,,UPI
TRP10447, Kathy York ,twenty five,Mumbai,Walk,,error,2025-09-03 14:04:52,2025-09-03 15:54:52,five,storm,UPI
TRP10448, John Tanner ,39,Pune,metro,,error,invalid_date,2025-07-25 13:02:55,five,storm,
TRP10449, Deborah Odonnell ,61, Mumbai ,Bus,35.03,,,04-12-2025 07:10,,Cloudy,Card
TRP10450,Tiffany Wright,49,Hyderabad,Bike,15.9,error,11-02-2025 16:24,02-11-2025 16:41,6,Sunny,Cash
TRP10451,,38,Pune,BUS ,,₹723.34,,,6,,wallet
TRP10452,ANGELA MONTOYA,N/A,Mumbai,train,,error,2025-09-09 00:26:04,2025-09-09 01:42:04,-1,,
TRP10453,Charles,51, Mumbai ,Bus,10.43,error,2025-06-23 12:16:42,2025-06-23 14:29:42,-1,Rainy,Cash
TRP10454,Elizabeth,twenty five,,BUS ,,614.66,invalid_date,2026-05-05 03:26:50,-1,Fog,wallet
TRP10455,William,21, Mumbai ,Taxi,14.98,₹1429.2,,04-01-2026 22:30,1.7,Fog,wallet
TRP10456,Christina Roberts,,Hyderabad,Bike,19.4,₹374.64,,,2.5,Fog,Cash
TRP10457,Joel,,Mumbai,BUS ,2.42,418.36,,,,Cloudy,wallet
TRP10458, Carolyn Walsh MD ,70,Chennai,Taxi,unknown,error,2025-08-18 02:52:04,18-08-2025 03:07,-1,Fog,
TRP10459,KEVIN LARSON,,Kolkata,Bike,,,04/08/2025 03:59 PM,,3.1,Fog,Cash
TRP10460, Mark Coleman ,twenty five, Mumbai ,Bike,,,11-05-2025 19:36,2025-11-05 21:36:30,,Fog,UPI
TRP10461, Pamela Dunlap ,54,Bangalore,Metro,30.83,error,,2025-09-09 06:25:01,4.1,Cloudy,Cash
TRP10462, Melissa Collins ,N/A,Pune,Walk,19.95,₹568.31,2025-10-23 23:37:52,2025-10-24 01:35:52,,,
TRP10463,Roberta,21,Kolkata,Auto,,₹749.4,10/04/2026 03:45 PM,,,Cloudy,cash 
TRP10464, John Mcintyre ,twenty five,,Taxi,4.2,₹1401.67,09-14-2025 19:34,2025-09-14 21:52:40,4.4,,
TRP10465,,32,delhi,Metro,46.96,error,2026-02-20 02:36:09,,6,Fog,cash 
TRP10466,Amanda Brown MD,twenty five,Delhi,Bike,,27.64,2025-11-14 11:27:07,,6,Sunny,UPI
TRP10467,LINDSAY SCHULTZ,N/A,Mumbai,Bus,2.37,,07/02/2026 12:17 PM,2026-02-07 13:26:30,,sunny,Cash
TRP10468,Bobby,twenty five,Mumbai,BUS ,38.44,146.59,02-06-2026 05:30,,five,Sunny,wallet
TRP10469,Sean Proctor,,Mumbai,Bus,,error,,,6,storm,wallet
TRP10470, Patrick Burton ,55,Mumbai,Walk,32.9,₹505.73,2025-07-14 06:04:37,2025-07-14 06:36:37,3.4,Cloudy,UPI
TRP10471,,56,Kolkata,Walk,36.5,295.17,31/05/2025 05:39 AM,31-05-2025 05:59,-1,,Card
TRP10472,Debra,72,Bangalore,Taxi,,₹31.96,19/01/2026 01:23 PM,,-1,sunny,Cash
TRP10473, Deborah Duffy ,twenty five,Chennai,Bus,33.7,,08-12-2025 14:10,12-08-2025 16:52,2.3,storm,Cash
TRP10474, Maria Clark ,30,Chennai,Auto,11.4,,03/03/2026 04:12 PM,03-03-2026 17:53,1.7,Fog,Cash
TRP10475,Kelly Cantrell,17,Mumbai,Taxi,,₹63.93,18/10/2025 01:04 AM,2025-10-18 02:21:19,five,Fog,cash 
TRP10476,TRACI ARCHER,27,Bangalore,Bike,unknown,580.81,23/11/2025 09:53 AM,23-11-2025 11:24,,sunny,Card
TRP10477,MELISSA CANTU,67,Pune,Bus,unknown,error,08-11-2025 09:53,,five,Sunny,cash 
